smokes,weight,gave_consent,ssn
no,64.07445659189956,True,443-10-3913
no,81.80757376330088,True,001-24-5429
no,58.35612778990895,True,509-76-3116
no,82.28770448804846,True,769-96-2560
no,61.102499859293104,True,386-22-2766
yes,82.13204493898026,True,288-11-7557
yes,83.90339433805195,True,229-99-6191
no,62.70735767222259,True,122-98-9503
no,76.3762522201755,True,378-78-3307
no,81.06908998271264,True,710-11-3849
yes,57.483247068510885,True,869-71-8699
no,58.397708573698374,True,077-53-4163
no,63.0501340095508,True,613-61-2000
no,82.25920098812787,True,280-18-6523
no,58.9046822808281,True,798-35-1031
no,69.56938177014769,True,394-89-4269
no,75.2119566442087,True,229-22-5123
no,87.83418366907436,True,429-50-7827
yes,55.75584195273401,False,021-98-6176
no,64.15796852479147,True,200-93-3771
no,59.30623907855631,True,535-22-4030
yes,80.12266611520862,True,395-66-4566
no,78.69027396176631,True,562-77-7995
yes,56.83738948470532,True,781-10-9830
no,77.93986178324361,True,277-90-1669
no,84.34430609453459,True,474-51-8246
yes,56.431091875877456,True,658-93-5139
yes,79.27965091751517,True,711-72-7881
yes,56.96011639090625,True,609-32-7579
no,76.92676454220451,True,613-27-3567
yes,60.209596976372495,True,681-61-3340
no,56.43414995616899,True,248-91-8406
no,63.544770341405,True,573-32-3725
no,80.1567685514298,True,667-13-9080
no,62.279040941742046,True,094-66-6788
yes,73.91710755257087,True,360-26-7432
no,58.79689485375949,True,492-04-3571
no,61.777609143022495,True,543-71-5306
no,77.51457486515463,True,203-40-6900
yes,61.557615156220315,True,119-79-8277
no,74.46442810126317,True,195-44-9542
no,58.480470196821855,True,813-06-2358
no,73.9072556774554,True,568-19-2015
yes,62.07426868255926,True,072-80-0690
no,72.85269268682516,True,366-42-1091
no,82.83327742060366,True,500-42-3046
no,74.88194486964964,True,511-35-3466
no,82.52677850285944,True,002-74-6527
no,60.60330195815221,True,597-49-0606
no,77.00902017358388,True,311-90-7894
no,83.0548880467931,True,746-94-1355
no,75.98586847104274,True,181-42-0557
yes,52.62986065543767,True,727-77-8664
no,62.523031920203614,True,111-73-0599
no,80.41948327789036,True,527-53-9321
yes,59.81831502209589,True,614-03-8032
yes,62.65788011394225,True,258-07-2727
no,89.78520121307031,True,155-30-2585
no,61.07543390822402,True,440-84-9764
no,80.65990935708683,True,622-33-5841
no,51.71898793021663,True,316-19-2319
yes,81.59769076110636,True,250-60-4165
no,76.7639788508084,True,429-71-2247
no,65.12601559578532,True,698-61-5884
no,74.46191071683398,True,550-93-7902
no,58.28546703978701,True,436-81-6574
no,91.74944862248618,True,096-47-2310
no,60.19394863163805,True,167-08-7474
no,60.407690001845594,True,138-28-4891
yes,57.86948813813536,True,466-45-2575
no,85.2730771675001,True,799-99-8117
yes,59.60921493319529,True,360-85-9220
no,60.47524024716246,True,500-58-3704
no,77.04963774095572,True,683-76-3993
yes,85.0793686196579,True,586-41-5822
no,74.52677643371044,True,120-53-0523
yes,55.12531764804093,False,082-68-3514
no,58.832338146588036,True,447-20-9979
no,87.41174098544823,True,474-62-7528
yes,89.67078374973391,True,423-52-8951
yes,83.20862833624994,True,801-96-3592
yes,57.882629835419394,True,691-21-9883
yes,66.86421858319993,True,738-87-6301
no,82.65763192775891,True,855-78-1323
yes,60.145019742516794,True,046-93-5813
no,58.733457473997426,True,138-59-9882
no,84.25687922496603,True,563-01-3275
no,64.6205204536451,True,082-98-4710
yes,75.9128501945463,True,236-99-9675
yes,82.93550858370605,True,673-58-4217
no,59.44396054774427,True,851-53-0734
no,64.21672893048333,True,107-74-1327
yes,76.82162127215949,True,342-18-1504
no,73.69558091569333,True,505-47-0360
no,58.63801171687225,True,008-11-4876
no,82.8301086761411,True,250-40-9179
no,77.60224550381623,True,361-57-1467
no,73.35523268627972,True,069-10-9544
no,75.97267309592966,True,662-72-8923
no,56.1627757578903,True,005-27-5377
no,55.41415728073456,True,288-48-3183
no,64.3707136164866,True,893-32-1924
no,77.87292150302055,True,155-11-3597
no,78.54817867860913,True,126-51-6079
no,54.11750490063912,True,742-89-4808
no,86.9549953382939,True,143-51-1755
no,62.603578306777635,True,145-38-7768
yes,77.87361235631235,True,210-71-3180
no,75.12884101906566,True,261-86-7316
yes,65.56016014157655,False,754-40-9617
no,62.3204747872491,True,860-35-5352
no,59.02185719701714,True,885-36-2028
no,54.41942144174562,True,003-11-1371
yes,57.96523753009071,True,086-92-0075
yes,56.64812555066875,True,623-09-1985
no,87.9759934194866,True,636-16-7844
no,76.69654497794053,True,340-02-8268
no,58.31659433438498,True,845-54-9340
yes,79.46991047177029,True,729-06-1055
no,53.56528188074418,True,516-75-4860
no,76.23742811556079,True,502-13-2007
no,88.52587335217353,True,601-71-7837
yes,59.307748869819825,True,219-67-2298
no,78.09029230302374,True,505-95-0040
no,59.40880566838704,True,857-81-8506
yes,61.31755174251575,True,778-01-8913
no,88.54014304284912,True,527-59-5192
yes,62.99002921653532,True,647-04-6350
no,55.627024059429495,True,230-66-9237
no,82.49688629523317,True,193-52-9498
no,82.69161524127091,True,493-10-9253
no,77.57464119268289,True,883-31-9873
no,60.276646201638556,True,652-07-3195
no,58.25487565944947,True,815-99-7072
yes,55.98637787217327,True,607-75-6991
no,66.32260238874464,True,753-70-7930
no,84.3324712431673,True,075-04-5544
no,86.18253681971106,True,651-49-7211
no,74.65668012761502,True,274-43-8398
yes,81.96013773958246,True,238-50-3318
no,74.05134663216919,True,534-18-9065
no,75.32214604075607,True,155-60-7572
no,82.0496540766239,True,259-37-9532
no,59.632994450615364,True,306-20-7110
no,56.04762104922352,True,356-70-5574
no,78.79643905406586,True,387-22-2312
no,60.11224330380058,True,462-28-4461
no,61.78508204620212,True,758-83-5964
no,79.34918721596667,True,309-92-9637
no,55.833517242234436,True,767-85-9058
no,84.34496965081117,False,449-37-1850
no,56.1562349577817,True,302-99-1766
no,79.81346832500468,True,851-04-3521
no,85.84328649120194,True,716-29-6654
yes,57.46205570646819,True,014-72-0967
yes,56.47725656613041,True,131-55-0325
no,78.22374677879512,True,013-36-2223
no,83.56393184424401,True,627-03-2173
no,57.61291165473643,True,558-36-9510
no,58.65626143447466,True,488-66-3092
no,60.210097518680875,True,700-62-9227
yes,87.51698583719363,True,823-43-5127
no,58.01148750808499,True,233-99-5896
no,81.10783448727159,True,601-11-9896
no,63.71310639845328,True,268-21-5691
no,81.82530473468411,True,436-56-3556
yes,56.61982616856632,True,333-56-0674
yes,61.06388417911745,True,731-86-9860
yes,75.84426795667083,True,771-50-0711
yes,85.52678581159076,True,885-60-5890
no,82.29797591670261,True,128-10-4302
no,82.10849082466144,True,644-91-4997
no,57.656462831271014,True,760-79-8404
no,55.940641069842584,True,551-79-0995
no,76.1659009660057,True,539-43-1699
no,60.2780389616427,True,571-87-7774
no,77.18585031229664,True,168-03-9545
no,74.95180486857053,True,718-76-5214
no,85.19233416317466,True,672-98-2473
no,63.13107479131259,True,539-90-8398
no,61.595831530671525,True,252-87-6203
yes,60.218315330043914,True,720-60-1150
no,73.71727773527012,True,733-75-8452
no,65.84951194261707,True,572-22-1708
no,59.83023934656719,True,707-65-2951
yes,74.31904968289582,True,430-11-7083
no,58.07559389091965,True,161-26-0669
no,55.51509633489296,True,189-85-2855
yes,73.1184045221437,True,250-30-3488
yes,63.02276510763519,True,461-81-0694
yes,79.92373444046429,True,072-83-9961
no,91.18733342183647,True,822-04-7303
no,77.62356942877705,True,317-50-1958
no,61.06186716932483,True,369-63-2380
no,57.49122194496278,True,093-80-2603
no,59.72495462214301,True,775-68-0894
no,81.40379214307484,True,834-76-5474
yes,61.90913347802209,True,599-53-1951
yes,75.99140894885704,True,396-77-8741
no,54.875027554242855,True,108-70-4347
no,78.52231820273633,True,333-20-2023
yes,72.71064182451154,True,448-84-9210
no,61.727337449994295,True,731-58-3750
no,59.36686357293189,True,345-93-6983
no,63.288066944077435,True,097-98-1078
yes,86.27767729295019,True,195-94-7227
no,77.95959539091582,True,131-83-8780
yes,61.52620486712363,True,460-98-5561
yes,55.99611720878826,True,590-07-2641
yes,74.53024930759454,True,657-08-4067
no,63.331631288372016,True,335-78-2813
no,87.53397932962561,True,337-80-0154
yes,70.27276494527788,True,467-24-2652
no,65.89703834787323,True,049-73-6077
no,58.33743098782774,True,841-81-0582
yes,57.12318323572816,True,195-94-0259
no,62.9509323299978,True,726-42-4571
yes,70.26840728700677,True,309-55-9789
no,59.94870045334251,True,580-54-8078
no,59.54677239647128,True,696-88-2670
no,79.79747940284606,True,397-71-5442
yes,87.97936777004344,True,013-86-2621
no,61.531674371032324,True,127-91-8928
no,54.316925281513385,True,452-70-2941
no,57.15443535303543,True,045-14-0137
no,56.613205169041095,True,047-97-6534
no,54.89600575745225,True,773-70-1575
no,58.345782709839334,True,645-41-1171
no,56.4145888029967,True,653-88-0006
no,77.4256924827381,True,686-46-9621
no,63.30888230004691,True,507-46-3499
yes,61.74173458604857,True,707-17-5992
no,83.4469519010227,True,617-74-3374
no,74.60151781340107,True,872-76-6506
no,81.71762889981139,True,677-64-3114
no,64.4831930939778,True,820-37-2227
no,60.93430157951276,True,626-57-8207
no,58.093283833217,True,169-40-4251
no,59.107331373368055,True,562-32-8195
no,59.25522526818741,False,368-07-3965
no,77.78232993762705,True,332-48-8902
no,78.38191243833825,True,675-42-9714
yes,59.67102549093263,True,497-16-3057
no,77.66120190889072,True,035-09-3676
no,78.97477358031605,True,070-36-0764
no,59.39465231535598,True,484-13-7455
no,59.63971052402874,True,471-97-1660
no,71.5248572372396,True,138-75-2925
no,63.702575390897735,True,602-31-3557
no,59.43846265994364,True,088-81-2470
no,86.35180118297332,True,896-04-5686
yes,81.68971257977294,True,778-15-4751
no,63.58306693112385,True,255-13-9397
no,58.71008409207696,True,390-27-0461
no,89.14269538662283,True,018-46-6154
no,79.7602753444399,True,670-46-3005
no,75.7097051270912,True,489-79-7521
yes,86.91583275483814,True,877-69-9808
yes,56.3126517070704,True,534-96-7739
no,60.83480236805116,True,150-37-3938
no,63.828287815102485,True,728-18-5962
yes,63.15581382196544,True,370-69-9065
yes,60.859935250331965,True,558-59-5546
no,61.36112556946808,True,335-32-3728
yes,61.54522751672869,True,391-32-6290
no,61.41761818204386,True,081-54-5759
yes,57.64758131817516,True,194-20-0655
no,75.92375953569615,True,833-48-6563
no,85.3980819411295,True,702-68-2979
no,76.29144271357829,True,294-31-3430
no,86.31952249864787,True,793-56-7581
yes,80.84893873950234,True,182-41-9207
no,63.25668597514014,True,509-07-2683
no,59.675706742449044,True,277-87-9167
no,59.03601547031284,True,513-63-9791
yes,57.93284261887428,True,348-10-9797
no,75.0115217109378,True,012-42-7576
no,71.51526882703135,True,473-33-7987
yes,75.90256639814248,True,890-15-2987
no,74.08573621344043,True,897-61-4300
no,76.99650357590248,True,173-11-4098
yes,71.83119190375226,True,543-05-8218
no,78.71210082409216,True,238-25-4729
yes,58.41332170003186,True,840-68-9617
no,76.49197378112694,True,205-86-4182
yes,59.4062737391807,True,090-06-9088
yes,72.317007426454,True,670-06-3788
no,77.73862918615691,True,395-90-5127
yes,84.0569511522396,True,682-29-6457
no,79.50964037669878,True,140-16-4987
no,57.956662448275395,True,679-90-7641
yes,75.39517976105458,True,250-31-4135
no,59.691241285012026,True,647-52-4081
yes,57.684706164693814,True,106-12-3796
no,82.50045620161713,True,724-36-7480
no,78.60499531696871,True,705-24-3496
no,81.45121427673924,True,759-59-2746
no,85.28412530844246,True,429-67-7241
no,76.82459990096604,True,691-49-3880
no,57.73632347063449,True,013-54-8260
yes,54.912755375962334,True,465-04-1329
no,78.6809135853681,True,872-38-0594
no,82.83592801047713,True,068-75-4331
no,80.37159405819588,True,799-80-3522
yes,84.5325618159277,True,403-06-6521
no,59.42159395282205,True,413-38-5324
no,59.955640106790675,True,305-41-4616
no,82.874892376726,True,714-82-0998
no,63.54535764812768,True,486-72-0475
yes,59.51945071108896,True,478-82-5147
no,80.03760257426032,True,308-19-7197
yes,59.43152089884386,True,836-33-9245
no,87.69980877738024,True,208-99-4860
no,61.62152015162638,True,852-09-3942
no,59.854376599648695,True,646-19-5767
yes,62.217076066844946,True,184-93-1568
no,83.48884184043189,True,228-44-3834
no,76.60477821002591,True,544-89-5261
no,61.62961706514737,True,459-29-2026
no,81.14066413814096,True,633-81-5049
yes,74.74137672365696,True,660-77-4144
yes,59.74929011980897,True,172-29-3267
yes,58.89775101541118,True,142-71-5335
no,83.274026256722,True,734-66-5698
no,57.468537868820114,True,674-29-4275
no,80.01000885724925,True,776-02-3948
yes,85.24764536753145,True,791-92-5355
yes,64.27548136316194,True,441-06-8380
no,61.214436525613074,True,621-57-7656
yes,71.9689210254035,True,799-42-3901
yes,72.44479396785297,True,418-67-4602
no,77.70967431037539,True,322-06-3571
no,84.35839076361043,True,020-45-1337
no,53.72063682536507,True,401-83-9074
no,70.65193209579715,True,461-79-2703
no,87.54903101558727,True,440-07-0431
no,58.425684434008666,True,089-93-6199
yes,87.02021941163089,True,658-53-3180
no,63.26375978517409,True,004-67-8876
no,85.62225727110373,True,365-18-8673
no,77.87574024132788,True,397-60-6539
no,77.02043500892479,False,504-16-3652
no,67.73318753726869,True,192-35-3303
no,55.73219354325093,True,169-35-7974
yes,59.22161017459955,True,321-27-0701
yes,63.09429831654261,True,781-81-9424
no,61.33706812045325,True,311-32-9583
no,82.75715012426265,True,893-10-0858
yes,63.75862381898372,True,657-99-6278
no,71.8091038280682,True,669-87-1678
no,59.41484690085342,True,283-50-0368
no,63.25784950100084,True,546-44-2248
no,75.91923882994887,True,054-72-8262
no,85.35855660942411,True,721-65-2438
no,62.07827061193611,True,336-69-5515
yes,82.12474633070518,True,707-19-0718
no,58.95706678360252,True,382-37-9334
no,81.42257244659805,True,505-22-1441
no,82.60875686497147,True,259-04-9354
yes,64.50905039019847,True,684-53-4728
yes,75.94552153672136,True,029-93-1149
no,59.68348546808964,True,230-12-1395
no,52.942435768258825,True,017-76-9296
yes,78.42998770247115,True,433-79-9864
no,61.54257604922977,True,327-92-7905
no,83.87538467969478,True,481-42-0529
no,61.79358017984398,True,211-28-3856
yes,76.21266551504533,True,380-58-1504
no,75.40331236690629,True,784-94-3386
no,58.33885071389661,True,587-77-3484
no,61.430578679552745,True,386-04-3911
no,61.18972443063647,True,798-06-9698
no,77.18906184427169,True,737-19-5120
yes,61.678958832279655,True,445-85-0509
yes,60.83551660247443,True,581-66-2612
no,90.10319188114667,True,725-52-6890
yes,77.40733258632275,True,147-01-1254
yes,83.40322332777082,True,288-69-5348
no,82.42797698273552,True,464-96-3255
no,89.38718724706423,True,646-72-6178
yes,58.44907599482705,True,454-04-6629
no,87.32917453770776,True,255-45-3401
yes,66.49473747072516,True,197-51-4774
no,60.32475484035548,True,542-98-9761
no,78.333762012659,True,506-79-6168
yes,58.69794968298926,True,738-97-2606
no,58.211906234327195,True,527-81-3541
no,56.979273759830434,True,503-93-5196
yes,81.64674714409223,True,503-49-9363
yes,62.43669095145674,True,235-48-8008
no,58.591738107809476,True,830-23-5233
yes,83.92538728740456,True,586-23-2617
yes,81.47953949560375,True,697-62-8241
yes,61.06324408908718,True,505-07-9722
yes,84.25956079384805,True,064-74-0734
no,79.53563480229876,True,701-87-9287
yes,74.65571123495089,True,671-57-3654
yes,75.48968455382854,True,628-69-6703
no,75.39421643302802,True,020-47-2331
no,60.21749373258906,False,086-56-4527
no,79.75202768204443,True,606-13-4026
no,57.51664755876562,True,275-99-2379
no,81.55868975224354,True,084-48-2732
no,77.3733555211547,True,231-43-5790
no,76.548122736954,True,724-38-8427
no,66.16166522343036,True,524-64-2460
yes,61.14106942008008,True,597-80-5402
yes,81.60786244227225,True,419-37-5405
no,59.70159809104575,True,176-43-4518
no,89.40247534419078,True,580-65-8436
no,78.21748982145706,True,816-76-8481
no,81.3669397525531,True,704-96-7884
no,63.1251439042755,True,048-75-1154
no,60.8868447958867,True,628-56-2177
yes,75.04702524033476,True,426-26-0671
yes,60.67001859520319,True,645-68-4262
no,58.91607641812669,True,749-93-8913
no,61.58566250826947,True,333-56-7994
yes,64.01071888115484,True,018-56-3019
no,86.73344757172927,True,135-30-4962
yes,75.79169293169326,True,737-71-9379
no,64.79307215637503,True,100-02-5638
yes,75.61693800199195,True,698-27-0933
no,60.667185806260186,False,031-77-6675
no,61.909624457022204,True,857-30-9377
no,57.463515619273785,True,738-39-9188
no,60.25756526806529,False,690-42-4032
no,57.04018492912184,True,556-91-0948
yes,73.53933313383156,True,322-90-1102
yes,56.115216799558915,True,354-46-9787
no,60.457190932789025,True,331-99-2738
no,76.94715548019448,True,379-86-1766
no,59.107710330912866,True,353-90-5179
no,57.044088056664734,True,742-78-0836
no,57.26929174138033,True,447-24-8504
no,82.47215505943672,True,855-16-6272
no,59.16040022047085,True,632-02-4502
yes,61.84377730206225,True,667-60-6497
no,60.200480317403965,True,053-43-4930
yes,63.01931474065992,True,053-29-8593
no,79.52796945805817,True,161-44-0383
yes,60.44604718554448,True,679-89-8002
no,80.05238421370356,True,204-22-7733
yes,62.403043251274326,True,143-41-7897
yes,58.97253270659273,True,835-34-5116
no,61.172915062728705,True,717-13-5389
yes,83.1774227658066,True,048-05-1058
no,57.26411746513218,True,480-57-2658
no,64.58321625601423,True,596-63-4806
